DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG,WptBrg,WptDst
2065,10000,806,-16.2,0.6,0.1,5.762754238,79.9,65.12539274,11.03,318.98,326.83,315.8,316.65,44.31,1219.13,1244.5,1200.19,1218.05,4.87,64.48,163.65,1659.2,15.94,18.61,96.65,1852,-0.905,309.7,17,79.9,0.03,0.250201089,116.2,114.3,0.04,21.5,3,-0.82,500,0.384183616,83,34.55,306.8,28,28,17,-286.06,-390,-185,-79.5,22.7
2066,10000,804,-19.5,0.5,0,4.467785745,79.09,31.8807028,11.02,318.72,326.53,315.51,316.44,42.27,1216.91,1239.32,1197.05,1220.24,4.92,64.43,163.66,1649.6,15.89,18.68,96.06,1852,-0.916,309.9,17.5,79.09,0.03,0.094957433,116.2,114.3,0,21.5,3.18,-1.43,500,0.297852383,83,34.57,307,28,28,18,-326.04,-180,-102.4,-79.5,22.7
2067,10000,804,-21,1,0.1,4.037125204,78.69,50.74608312,10.95,318.43,326.19,315.24,316.23,41.02,1213.85,1233.35,1192.33,1219.96,4.87,64.35,163.69,1651.1,15.8,18.79,95.42,1852,-0.927,309.6,16.5,78.69,0.03,0.136578861,116.2,114.3,0.01,21.5,3.39,-2.36,500,0.26914168,82,34.59,307.1,28,28,17,-256.12,-90,-82.7,-79.5,22.6
2068,10000,803,-23,0.6,0.1,3.235898741,77.88,67.64997719,10.98,318.2,325.91,314.93,315.96,41.55,1210.77,1229.79,1188.24,1218.25,4.83,64.52,163.72,1648.2,15.75,18.89,94.74,1852,-0.937,309.1,17.5,77.88,0.04,0.145938984,116.2,114.3,-0.02,21.5,2.8,-2.75,500,0.215726583,81,34.64,307,28.1,28,16,-192.84,-60,-51.2,-79.6,22.6
2069,10000,802,-23.4,0.6,0,2.568327293,76.96,100,10.91,317.87,325.52,314.61,315.7,38.93,1207.47,1224.88,1185.95,1215.54,4.88,64.43,163.75,1646,15.75,18.97,93.96,1852,-0.949,307.7,17,76.96,0.01,0.17122182,116.2,114.3,0.08,21.5,3.23,-1.97,500,0.17122182,80,34.72,306.7,28,28,17,-115.24,90,-55.1,-79.6,22.6
2070,10000,806,-18.1,0.6,0.1,0.300008075,75.21,84.43975233,10.88,317.39,324.96,314.08,315.34,37.44,1201.8,1218.53,1181.09,1211.53,4.94,64.25,163.81,1633.3,15.75,19.02,91.67,1852,-0.968,306.7,17,75.21,0.01,0.016888405,116.2,114.3,-0.09,21.5,1.88,-2.02,500,0.020000538,78,34.77,306.3,28.1,28.1,17,11.85,210,133.9,-79.6,22.6
2071,10000,805,-14.4,0.6,0,0.711642968,74.33,33.00800969,10.84,316.99,324.46,313.62,314.96,35.67,1197.59,1215.47,1179.8,1209.6,4.96,64.33,163.86,1626.6,15.8,19.13,90.62,1852,-0.978,306.7,17.5,74.33,0.01,0.015659945,116.2,114.3,-0.08,21.5,0.94,-2.35,500,0.047442865,78,34.93,306,28.1,28.1,18,115.19,30,-23.6,-79.7,22.5
2072,10000,800,-16.4,0.6,0.1,0.621285814,73.76,38.55076506,10.87,316.65,324.09,313.22,314.66,34.04,1194.08,1211.87,1177.83,1208.92,4.92,64.36,163.91,1622.6,15.89,19.13,90.02,1852,-0.988,306.4,16.5,73.76,0.01,0.015967362,116.2,114.3,-0.17,21.5,-1.22,-1.57,500,0.041419054,77,35.02,305.8,28.1,28.1,17,72.31,-240,-208.7,-79.7,22.5
2073,10000,794,-18.6,0.6,0,1.985440926,73.21,32.52848412,10.74,316.25,323.62,312.88,314.34,34.65,1191.22,1208.94,1174.29,1207.93,4.96,64.3,163.98,1623,15.89,19.18,89.8,1852,-0.998,306.1,17.5,73.21,0.01,0.043055589,116.2,114.3,-0.04,21.5,-1.03,-1.15,500,0.132362728,76,35.07,305.6,28.1,28.1,16,-67.5,-390,-405.5,-79.7,22.5
2074,10000,786,-22.5,0.6,0.1,2.649895339,73.67,22.20986444,10.71,315.93,323.22,312.51,314.09,34.64,1187.76,1206.78,1172.14,1206.21,4.92,64.15,164.04,1624.1,15.89,19.18,89.86,1852,-1.007,306,17,73.67,0,0.039235878,116.2,114.3,0.03,21.5,-1.27,-1.19,500,0.176659689,77,35.07,305.4,28.1,28.1,17,-211.32,-510,-484.3,-79.8,22.5
2075,10000,778,-27.9,0.6,0,2.63199954,73.65,32.06499599,10.7,315.57,322.81,312.11,313.78,34.13,1184.87,1204.65,1170.52,1203.73,4.91,64.31,164.11,1625.3,15.99,19.23,90.08,1852,-1.017,306.3,17,73.65,0.01,0.05626337,116.2,114.3,-0.01,21.5,-1.52,-1.11,500,0.175466636,77,35.22,305.3,28.1,28.1,17,-366.86,-540,-511.8,-79.8,22.4
2076,10000,769,-35,0.6,0.1,2.152387583,74,22.73074904,10.62,315.19,322.36,311.74,313.43,34.17,1183.95,1203.09,1168.92,1201.47,4.88,64.29,164.18,1630.2,16.04,19.28,90.35,1852,-1.026,306,17,74,0.01,0.032616921,116.2,114.3,0,21.5,-1.75,-0.44,500,0.143492506,77,35.32,305.2,28.1,28.1,17,-453.5,-510,-527.6,-79.8,22.4
2077,10000,760,-43.8,0.6,0,3.128166824,74.08,17.36688638,10.6,314.8,321.95,311.35,313.1,32.96,1183.66,1200.75,1167.79,1200.12,4.88,64.53,164.25,1632.4,16.04,19.28,90.66,1852,-1.036,305.8,17,74.08,0.01,0.036217679,116.2,114.3,0.03,21.5,-0.77,-0.45,500,0.208544455,77,35.32,305.2,28.1,28.1,18,-501,-510,-519.7,-79.8,22.4
2078,10000,754,-48.4,0.6,0.1,2.522470476,74.77,9.55370804,10.56,314.45,321.51,310.95,312.75,31.64,1183.68,1198.02,1166.71,1198.35,4.91,64.58,164.33,1635.2,16.1,19.33,90.76,1852,-1.045,305.8,16.5,74.77,0.01,0.016065964,116.2,114.3,0.04,21.5,-0.43,-0.68,500,0.168164698,78,35.43,305.2,28.1,28.1,17,-499.56,-390,-440.9,-79.9,22.4
2079,10000,746,-55.2,0.6,0.1,2.229204608,74.6,15.5361852,10.41,313.99,320.97,310.56,312.36,30.98,1182.5,1196.8,1166.19,1197.17,4.97,64.57,164.41,1631.8,16.17,19.39,90.74,1852,-1.056,305.9,17,74.6,0.01,0.02308889,116.2,114.3,0,21.5,-0.73,-0.71,500,0.148613641,78,35.56,305.2,28.1,28.1,16,-452.97,-390,-401.6,-79.9,22.4
2080,10000,740,-65.5,0.6,0,3.199559904,74.5,6.46288479,10.43,313.69,320.54,310.11,312.04,32.44,1181.54,1196.35,1164.76,1197.2,4.91,64.62,164.48,1634.2,16.28,19.44,90.7,1852,-1.065,305.9,17,74.5,0.01,0.013785591,116.2,114.3,0.02,21.5,-0.22,-0.46,500,0.213303994,78,35.72,305.2,28.1,28.1,17,-425.66,-450,-405.5,-79.9,22.3
2081,10000,734,-70.6,0.6,0.1,2.710698109,74.39,24.99140175,10.35,313.29,320.09,309.74,311.69,34.77,1180.71,1195.42,1162.07,1196.84,4.86,64.63,164.55,1637.7,16.28,19.44,90.58,1852,-1.074,305.5,17,74.39,0.01,0.045162764,116.2,114.3,0.03,21.5,0.2,-0.2,500,0.180713207,78,35.72,305.2,28.1,28.1,17,-434.78,-330,-358.3,-80,22.3
2082,10000,730,-70.4,0.6,0.1,2.086124941,74.45,25.8522796,10.32,312.89,319.64,309.32,311.3,35.29,1180.23,1193.6,1161.06,1196.35,4.84,64.77,164.61,1637.2,16.33,19.49,90.33,1852,-1.084,305.1,17,74.45,0.01,0.035954057,116.2,114.3,0.01,21.5,0.49,-0.26,500,0.139074996,78,35.82,305.3,28.1,28.1,17,-382.67,-210,-295.3,-80,22.3
2083,10000,725,-69,0.6,0.1,2.67274558,74.51,20.30587194,10.17,312.47,319.07,308.9,310.92,33.91,1179.36,1191.63,1161.36,1195.27,4.85,64.61,164.7,1636.7,16.33,19.49,89.98,1852,-1.094,305,17,74.51,0,0.03618162,116.2,114.3,0.04,21.5,0.85,-1.05,500,0.178183039,78,35.82,305.3,28.1,28.1,18,-303.11,-240,-263.8,-80,22.3
2084,10000,720,-65.9,0.6,0,2.984556958,73.96,44.91482823,10.07,312.01,318.53,308.46,310.47,33.22,1178.24,1190.48,1161.47,1194.69,4.92,64.56,164.77,1633.8,16.44,19.44,89.49,1852,-1.104,305.3,17,73.96,0.01,0.089367242,116.2,114.3,-0.08,21.5,-0.46,-2.02,500,0.198970464,77,35.88,305,28.1,28,16,-267.09,-450,-240.2,-80,22.2
2085,10000,705,-72.8,0.6,0,2.33061358,74.21,41.42792537,10.07,311.28,317.75,307.68,309.8,35.23,1176.57,1189.13,1159.97,1195.2,4.92,64.81,164.86,1636.4,16.6,19.44,89.34,1852,-1.122,304.8,17,74.21,0.02,0.064368324,116.2,114.3,0,21.5,-1.79,-0.98,500,0.155374239,77,36.04,304.8,28.1,28.1,17,-257.18,-540,-551.2,-80.1,22.2
2086,10000,696,-73.4,0.6,0.1,2.112045924,75.65,100,10,310.88,317.26,307.26,309.43,36.93,1176.19,1188.66,1158.43,1195.36,4.89,64.6,164.9,1637,16.6,19.39,89.65,1852,-1.131,303.5,17,75.65,-0.01,0.140803062,116.2,114.3,0.01,21.5,-1.93,-4.91,500,0.140803062,79,35.99,304.6,28.1,28.1,17,-366.29,-540,-559.1,-80.1,22.2
2087,10000,687,-73.8,0.6,0,2.889501301,76.42,100,9.98,310.51,316.79,306.81,309.01,38.21,1176.39,1188.02,1158.23,1196.44,4.95,64.85,164.94,1643.3,16.76,19.33,89.88,1852,-1.14,303.3,17,76.42,0.02,0.19263342,116.2,114.3,0.06,21.5,-1.78,-9.13,500,0.19263342,80,36.09,303.6,28.1,28.1,18,-451.24,-630,-555.1,-80.1,22.1
2088,10000,678,-76.5,0.6,0,3.775586954,76.46,100,9.84,310.08,316.26,306.42,308.62,37.2,1176.07,1187.61,1159.1,1196.3,4.95,65.03,164.97,1653.2,16.76,19.28,90.13,1852,-1.148,302,17.5,76.46,0.04,0.251705797,116.2,114.3,0,21.5,-1.56,-12.18,500,0.251705797,80,36.04,301.9,28.1,28.1,18,-558.36,-720,-527.6,-80.2,22.1
2089,10000,669,-77.2,0.6,0,4.619226858,75.58,100,9.78,309.65,315.8,306.02,308.23,35.36,1175.44,1187.48,1159.86,1195.22,4.89,64.99,165,1655.8,16.7,19.39,90.31,1852,-1.155,299.6,16.5,75.58,0.06,0.307948457,116.2,114.3,0.01,21.5,-1.23,-15.51,500,0.307948457,79,36.09,299.7,28.1,28.1,18,-620.62,-780,-543.3,-80.2,22.1
2090,10000,661,-78.8,0.6,0.1,4.767273415,74.82,100,9.69,309.24,315.31,305.62,307.83,33.53,1175.38,1187.54,1160.1,1193.63,4.89,64.91,165.02,1649.1,16.65,19.39,90.46,1852,-1.161,294.7,17.5,74.82,0.03,0.317818228,116.2,114.3,0.11,21.5,-0.23,-20.21,500,0.317818228,78,36.04,296.7,28.1,28.1,17,-701.84,-660,-523.6,-80.2,22.1
2091,10000,657,-80.5,0.6,0.1,3.355766937,74.94,100,9.66,308.79,314.83,305.17,307.42,34.09,1176.02,1188.12,1159.66,1193.75,4.88,64.86,165.04,1647.5,16.6,19.49,90.37,1852,-1.165,289.1,17,74.94,0.06,0.223717796,116.2,114.3,0.13,21.5,0.41,-25.71,500,0.223717796,78,36.09,292.5,28.1,28.1,17,-682.34,-390,-460.6,-80.2,22.1
2092,10000,650,-82.6,0.6,0,2.50496632,76.59,100,9.53,308.39,314.28,304.75,307.04,34.52,1176.9,1188.08,1159.81,1194.33,4.85,64.79,165.04,1654,16.54,19.49,89.88,1852,-1.167,282.2,17,76.59,0.05,0.166997755,116.2,114.3,0.12,21.5,0.51,-28.34,500,0.166997755,80,36.03,287.1,28.1,28,17,-541.17,-270,-413.4,-80.2,22
2093,10000,644,-84.8,0.6,0.1,2.117233704,75.99,100,9.45,307.97,313.76,304.31,306.61,33.94,1177.31,1188.12,1159.61,1193.55,4.96,64.99,165.04,1658.2,16.44,19.6,89.16,1852,-1.166,274.2,17,75.99,-0.02,0.141148914,116.2,114.3,0.16,21.5,0.33,-28.6,500,0.141148914,79,36.04,280.7,28.1,28.1,18,-428.75,-240,-397.6,-80.2,22
2094,10000,638,-85.4,0.6,0,2.255579669,76.39,100,9.44,307.55,313.35,303.91,306.18,33.53,1176.66,1187.92,1158.94,1192.47,4.95,65.16,165.04,1655,16.44,19.54,88.25,1852,-1.163,266.5,17.5,76.39,0.02,0.150371978,116.2,114.3,0.11,21.5,0.7,-28.39,500,0.150371978,79,35.98,274.3,28.1,28.1,18,-321.76,-210,-350.4,-80.2,22
2095,10000,632,-75.6,0.6,0,2.632774736,76.18,100,9.31,307.08,312.83,303.52,305.73,33.79,1175.54,1187.56,1158.19,1191.98,4.9,65.01,165.04,1651.4,16.44,19.54,87.04,1852,-1.156,258.4,16.5,76.18,-0.02,0.175518316,116.2,114.3,0.2,21.5,0.85,-28.56,500,0.175518316,79,35.98,267.5,28.1,28,17,-274.21,-240,-303.1,-80.2,22
2096,10000,627,-71.2,0.6,0,3.289849253,75.8,100,9.17,306.68,312.27,303.1,305.38,34.27,1174.8,1187.1,1157.98,1192.25,4.96,65.08,165.04,1644,16.44,19.54,85.64,1852,-1.148,251.3,17.5,75.8,0.01,0.219323284,116.2,114.3,0.11,21.5,1.05,-28.76,500,0.219323284,79,35.98,260.5,28.1,28,17,-248.02,-300,-232.3,-80.2,21.9
2097,10000,623,-66.3,0.6,0,4.26603178,74.68,100,9.1,306.39,311.91,302.81,305.09,33.89,1175.05,1186.1,1158.84,1192.73,4.94,64.94,165.05,1639.7,16.44,19.49,84.13,1852,-1.136,244,17,74.68,0.01,0.284402119,116.2,114.3,0.13,21.5,1.31,-29.86,500,0.284402119,78,35.93,253.6,28.1,28.1,17,-260.57,-390,-236.2,-80.2,21.9
2098,10000,619,-61.9,0.6,0,3.159015642,73.85,100,9.08,305.86,311.35,302.27,304.55,33.88,1175.11,1184.96,1158.49,1192.37,4.93,64.97,165.06,1637,16.44,19.49,82.53,1852,-1.123,236.4,17,73.85,0.01,0.210601043,116.2,114.3,0.14,21.5,1.09,-28.86,500,0.210601043,77,35.93,246.6,28.1,28,17,-322.79,-270,-263.8,-80.1,21.9
2099,10000,614,-58.6,0.6,0.1,0.232728068,73.51,100,8.9,305.39,310.76,301.86,304.11,33.53,1175.38,1183.58,1157.68,1191.21,4.92,64.89,165.08,1633.7,16.39,19.49,81.02,1852,-1.108,229.5,17,73.51,0,0.015515205,116.2,114.3,0.03,21.5,-0.46,-25.76,500,0.015515205,76,35.88,240.1,28.1,28.1,18,-291.29,-90,-303.1,-80.1,21.9
2100,10000,609,-58.3,0.6,0.1,-0.381497295,73.9,100,8.85,304.96,310.28,301.43,303.71,33.57,1173.8,1182.9,1156.36,1189.93,4.89,64.98,165.1,1634.6,16.44,19.49,79.85,1852,-1.091,222.7,17.5,73.9,-0.02,0.025433153,116.2,114.3,0.04,21.5,-1.53,-19.8,500,0.025433153,77,35.93,234.1,28.1,28,18,-210.09,-150,-425.2,-80.1,21.9
2101,10000,601,-59.1,0.6,0,0.370130171,74.53,100,8.82,304.51,309.82,301,303.26,33.82,1172.16,1181.35,1155.11,1188.93,4.93,65.04,165.12,1632.9,16.39,19.44,79.05,1852,-1.073,217.1,16.5,74.53,-0.03,0.024675345,116.2,114.3,0.05,21.5,-1.68,-13.72,500,0.024675345,77,35.83,229.2,28.1,28,18,-178.28,-270,-488.2,-80,21.8
2102,10000,593,-60.6,0.6,0.1,1.719223778,75.21,100,8.67,304.12,309.28,300.61,302.84,33.64,1171.23,1180.98,1154.29,1187.93,4.92,65,165.15,1632.6,16.49,19.33,78.47,1852,-1.055,214.2,17.5,75.21,-0.04,0.114614919,116.2,114.3,0.04,21.5,-0.99,-8.12,500,0.114614919,78,35.82,225.4,28.1,28.1,17,-215.32,-360,-472.4,-80,21.8
2103,10000,586,-60.5,0.6,0,3.993106814,75.73,100,8.62,303.7,308.83,300.21,302.42,32.33,1170.67,1181.51,1154.31,1186.64,4.9,65.06,165.18,1635.1,16.6,19.28,78.04,1852,-1.036,213.4,17,75.73,-0.03,0.266207121,116.2,114.3,0.09,21.5,0.18,-4.27,500,0.266207121,79,35.88,222.8,28.1,28.1,17,-288.3,-510,-397.6,-79.9,21.8
2104,10000,582,-59,0.6,0,4.411765421,74.67,52.27421563,8.48,303.19,308.26,299.78,301.98,31.09,1169.83,1181.63,1153.57,1184.66,4.85,65.07,165.21,1634.7,16.7,19.13,77.56,1852,-1.017,213.9,17,74.67,0.01,0.153747718,116.2,114.3,0.07,21.5,1,-1.74,500,0.294117695,78,35.83,221.4,28,28,17,-398.47,-450,-255.9,-79.9,21.8
2105,10000,585,-54.7,0.6,0,1.922069013,73.58,69.47267225,8.37,302.8,307.73,299.36,301.56,30.2,1169.64,1181.34,1153.55,1183.75,4.88,64.94,165.24,1629,16.84,19.02,76.86,1852,-0.998,212.7,17.5,73.58,-0.04,0.089020847,116.2,114.3,0.06,21.5,1.23,-0.26,500,0.128137934,76,35.86,221,28,27.9,18,-426.95,-90,-98.4,-79.8,21.8
2106,10000,584,-50.3,0.6,0,-0.782804553,72.91,1.035376627,8.31,302.39,307.28,298.97,301.14,29.47,1168.54,1181.1,1154.02,1183.49,4.93,64.87,165.27,1616.1,16.86,18.97,75.71,1852,-0.979,212.9,17.5,72.91,-0.02,5.40E-04,116.2,114.3,-0.11,21.5,-0.55,0.7,500,0.05218697,76,35.83,220.8,28,28,18,-270.16,30,-27.6,-79.8,21.8
2107,10000,582,-48.7,0.6,0.1,0.769599701,71.75,61.23224346,8.24,301.95,306.82,298.58,300.75,29.55,1167.01,1180.62,1153.74,1183.29,4.8,64.84,165.28,1610,16.97,18.94,74.68,1852,-0.961,214.1,16.5,71.75,0.01,0.031416211,116.2,114.3,-0.11,21.5,-1.36,0.21,500,0.051306647,75,35.91,220.8,28,28,17,-136.33,-270,-161.4,-79.7,21.8
2108,10000,578,-47.4,0.6,0.1,1.400202884,70.02,26.23848838,8.18,301.5,306.34,298.16,300.3,30.01,1166.03,1179.89,1153.45,1183.46,4.85,64.85,165.3,1608,17.02,18.94,74.1,1852,-0.943,213.6,17.5,70.02,-0.03,0.024492805,116.2,114.3,-0.02,21.5,-1.51,-0.01,500,0.093346859,73,35.96,220.9,28,28,17,-201.77,-360,-279.5,-79.7,21.8
2109,10000,573,-48,0.6,0,0.313976505,70.17,41.88878408,8.07,301.1,305.82,297.75,299.92,29.75,1165.24,1178.49,1153.07,1182.82,4.85,64.79,165.32,1601.4,17.1,18.89,73.73,1852,-0.925,214.1,17,70.17,0.01,0.008768063,116.2,114.3,-0.07,21.5,-2.59,-1.12,500,0.020931767,73,35.99,220.8,28,28,17,-243.45,-360,-330.7,-79.7,21.8
2110,10000,565,-48,0.5,0,1.024570626,69.254,16.68302198,7.97,300.68,305.3,297.33,299.48,28.93,1163.56,1176.68,1153.05,1181.98,4.91,64.69,165.34,1601.8,17.23,18.79,73.55,1852,-0.907,214,17,69.41,0.01,0.01139529,116.2,114.3,-0.05,21.5,-2.9,-0.82,500,0.068304708,72,36.02,220.6,28,28,17,-317.82,-480,-448.8,-79.6,21.7
2111,10000,557,-47.9,0.6,0.1,0.471886489,69.576,63.96892052,7.85,300.22,304.81,296.96,299.04,29.41,1162.63,1175.06,1152.59,1182,4.93,64.84,165.36,1603.5,17.28,18.68,73.59,1852,-0.889,213.2,17,69.87,-0.01,0.020124046,116.2,114.3,-0.03,21.5,-3.19,-1.6,500,0.031459099,73,35.96,220.3,28,28,17,-390.48,-450,-492.1,-79.6,21.7
2112,10000,548,-48.6,0.5,0,1.077403221,70.53,89.90839286,7.75,299.76,304.31,296.56,298.57,31.31,1161.84,1174.28,1150.82,1182.13,4.85,64.78,165.37,1605.9,17.39,18.63,73.61,1852,-0.871,213,17.5,70.53,-0.02,0.064578395,116.2,114.3,-0.06,21.5,-3.5,-5.66,500,0.071826881,73,36.02,219.6,28,28,18,-413.18,-570,-531.5,-79.5,21.7
2113,10000,541,-52.5,0.6,0.1,3.360258954,70.57,100,7.72,299.32,303.87,296.15,298.17,32.57,1160.85,1174.8,1149.89,1182.46,4.84,64.38,165.38,1605.5,17.5,18.55,73.57,1852,-0.851,213.5,16.5,70.57,0.02,0.224017264,116.2,114.3,0.01,21.5,-3.39,-12.58,500,0.224017264,73,36.05,218,28,28,17,-498.56,-840,-598.4,-79.5,21.7
2114,10000,528,-60.6,0.6,0,3.605357037,69.261,100,7.53,298.96,303.32,295.79,297.78,32.32,1161.11,1175.4,1149.73,1182.05,4.86,64.58,165.39,1604.1,17.5,18.55,73.55,1852,-0.833,210.8,17.5,69.42,0.03,0.240357136,116.2,114.3,0,21.5,-3.52,-17.37,500,0.240357136,72,36.05,215.5,28,28,17,-680.09,-870,-653.5,-79.4,21.7
2115,10000,515,-72.5,0.5,0,4.658865617,69.478,100,7.44,298.5,302.82,295.38,297.34,30.78,1161.32,1175.11,1150.53,1181.31,4.89,64.76,165.4,1609.9,17.47,18.68,73.46,1852,-0.812,204.6,17,69.73,0.02,0.310591041,116.2,114.3,0.06,21.5,-3.43,-23.04,500,0.310591041,72,36.15,211,28,28,17,-749.44,-990,-720.5,-79.4,21.7
2116,10000,495,-91.7,0.6,0,6.647014122,71.03,100,7.3,297.71,301.94,294.64,296.52,30.74,1160.21,1173.61,1150,1180.74,4.9,64.97,165.39,1613.2,17.39,18.74,72.08,1852,-0.774,190,17,71.03,0.02,0.443134275,116.2,114.3,0.17,21.5,-0.3,-27.83,500,0.443134275,74,36.13,197.9,28,28,17,-700.82,-870,-539.4,-79.3,21.7
2117,10000,488,-96.3,0.6,0.1,2.897740194,70.23,100,7.18,297.31,301.44,294.26,296.12,30.88,1161.81,1173.25,1150.36,1181.24,4.83,64.8,165.39,1605.7,17.42,18.74,70.77,1852,-0.755,183.1,17.5,70.23,0.03,0.19318268,116.2,114.3,0.08,21.5,-0.73,-29.2,500,0.19318268,73,36.16,189.7,28,28,18,-638.38,-450,-429.1,-79.2,21.7
2118,10000,480,-101.7,0.5,0.1,2.398454382,70.12,100,7.14,296.88,301.03,293.89,295.71,31.49,1162.43,1173.6,1150.23,1181.72,4.96,64.92,165.38,1599.6,17.42,18.79,69.65,1852,-0.736,174.6,16.5,70.12,0,0.159896959,116.2,114.3,0.21,21.5,-0.75,-28.53,500,0.159896959,73,36.21,181.8,28,28,17,-525.17,-390,-464.6,-79.2,21.7
2119,10000,474,-101.8,0.6,0,2.422420033,69.254,100,6.99,296.5,300.51,293.52,295.3,32.42,1160.98,1173.24,1149.44,1181.86,4.89,64.98,165.37,1608.6,17.39,18.74,68.58,1852,-0.718,165.5,17.5,69.41,-0.02,0.161494669,116.2,114.3,0.2,21.5,-0.52,-29.18,500,0.161494669,72,36.13,173.3,28,28,17,-472.88,-360,-433.1,-79.1,21.7
2120,10000,470,-100.9,0.5,0.1,3.681153467,70.06,100,6.95,296.06,300.08,293.13,294.88,33.03,1160.72,1173.19,1148.53,1181.56,4.89,64.8,165.36,1608.1,17.42,18.84,67.49,1852,-0.701,157.7,17,70.06,0.02,0.245410231,116.2,114.3,0.21,21.5,0.53,-29.28,500,0.245410231,73,36.26,164.2,28,28,17,-403.8,-390,-370.1,-79.1,21.7
2121,10000,465,-97.9,0.5,0.1,4.658569286,68.75,100,6.87,295.65,299.65,292.78,294.45,32.6,1161.03,1173.2,1148.32,1180.92,4.92,64.91,165.35,1602.1,17.39,18.89,66.4,1852,-0.687,150.1,18.5,68.69,0.02,0.310571286,116.2,114.3,0.15,21.5,1.2,-28.21,500,0.310571286,71,36.28,154.9,28,28,18,-410.24,-420,-315,-79,21.7
2122,10000,458,-92.9,0.4,0,2.716603707,68.015,100,6.73,295.26,299.16,292.43,294.07,31.81,1161.23,1173,1148.37,1180.18,4.89,64.79,165.32,1598.9,17.28,18.97,65.49,1852,-0.674,142,18,67.64,0,0.181106914,116.2,114.3,0.09,21.5,0.47,-27.76,500,0.181106914,70,36.25,146.1,28,28,18,-407.59,-270,-259.8,-79,21.7
2123,10000,453,-88,0.5,0,0.821997815,67.364,100,6.7,294.79,298.76,292.06,293.63,32.7,1160.45,1171.29,1147.07,1179.77,4.86,64.79,165.3,1586.6,17.23,19.07,64.81,1852,-0.664,134.5,18.5,66.71,0,0.054799854,116.2,114.3,0.05,21.5,-0.69,-25.37,500,0.054799854,69,36.3,137.8,28,28,18,-317.6,-180,-299.2,-79,21.8
2124,10000,446,-82.6,0.6,0,-0.778998069,67.308,100,6.58,294.45,298.27,291.69,293.24,33.17,1159.77,1170.95,1146.36,1179.53,4.9,64.8,165.28,1582.9,17.15,19.18,64.51,1852,-0.655,127.3,18,66.63,-0.01,0.051933205,116.2,114.3,-0.02,21.5,-2.04,-19.3,500,0.051933205,69,36.33,130.8,28,28,18,-263.82,-150,-409.4,-78.9,21.8
2125,10000,435,-80.2,0.5,0.1,1.374847655,67.868,100,6.49,294.01,297.79,291.3,292.81,32.25,1159.14,1170.92,1146.03,1178.28,4.93,64.67,165.25,1578.1,17.13,19.18,64.53,1852,-0.648,120.7,19,67.43,-0.05,0.09165651,116.2,114.3,0.08,21.5,-2.63,-12.77,500,0.09165651,70,36.31,124.4,28,28,17,-208.7,-480,-507.9,-78.9,21.8
2126,10000,419,-76,0.5,0,4.631076213,67.308,100,6.35,293.25,296.97,290.62,292.06,31.47,1158.91,1172.1,1145.84,1177.31,4.88,64.78,165.19,1581.8,17.15,19.07,65.18,1852,-0.639,118.1,17.5,66.63,-0.02,0.308738414,116.2,114.3,-0.03,21.5,-1.94,-2.1,500,0.308738414,69,36.22,118.2,28,28,18,-314.85,-780,-496.1,-78.9,21.8
2127,10000,410,-77.9,0.4,0.1,3.685671072,67.014,41.4634186,6.24,292.88,296.54,290.3,291.65,30.95,1157.57,1170.59,1144.89,1175.84,4.75,64.76,165.15,1583.8,17.23,18.94,65.39,1852,-0.634,119.2,17.5,66.21,0.01,0.101880348,116.2,114.3,-0.02,21.5,-2.15,0.96,500,0.245711405,69,36.17,117.5,28,28,18,-460.84,-690,-523.6,-78.9,21.8
2128,10000,401,-79.1,0.6,0,3.220388631,66.846,52.63057333,6.19,292.49,296.12,289.93,291.28,30.58,1155.97,1169.23,1144.32,1174.9,4.82,64.73,165.12,1582.7,17.2,18.94,65.6,1852,-0.63,120.4,17.5,65.97,0,0.112993933,116.2,114.3,-0.02,21.5,-2.63,0.51,500,0.214692575,68,36.14,117.4,28,28,18,-556.84,-690,-563,-78.9,21.9
2129,10000,390,-83.5,0.5,0.1,4.485971549,67.322,100,6.15,292.1,295.73,289.58,290.89,29.6,1155.52,1168.66,1144.57,1174.17,4.86,64.78,165.08,1588.6,17.2,18.94,65.88,1852,-0.625,124.1,16.5,66.65,0.05,0.29906477,116.2,114.3,0,21.5,-3.1,-0.71,500,0.29906477,69,36.14,117.7,28,28,18,-630.29,-900,-594.5,-78.9,21.9
